transaction_id;client_id;montant;pays_destination;pays_client;heure;est_suspecte;score_montant;score_pays_destination;score_client;score_nocturne;score_risque;niveau_risque;date_calcul
TXN-000220;CLT-0030;3764,43;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000221;CLT-0025;4045,03;Russie;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000222;CLT-0065;1416,04;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000223;CLT-0018;4086,29;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000224;CLT-0014;4371,84;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000225;CLT-0058;3817,95;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000226;CLT-0058;467,65;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000227;CLT-0031;1988,31;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000228;CLT-0092;150,66;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000229;CLT-0090;32958,51;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000230;CLT-0003;36,2;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000231;CLT-0068;2748,53;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000232;CLT-0007;1195,82;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000233;CLT-0015;3117,82;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000234;CLT-0038;2879,49;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000235;CLT-0024;1210,42;Panama;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000236;CLT-0065;53767,17;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-000237;CLT-0050;2355,97;Espagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000238;CLT-0045;1791,9;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000239;CLT-0018;3678,58;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000240;CLT-0100;4069,41;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000241;CLT-0092;4059,37;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000242;CLT-0006;228,59;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000243;CLT-0061;4945,72;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000244;CLT-0100;963,61;Panama;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000245;CLT-0052;3998,72;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000246;CLT-0064;942,22;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000247;CLT-0056;3638,14;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000248;CLT-0042;1612,85;Espagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000249;CLT-0089;3591,14;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000250;CLT-0079;3636,8;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000251;CLT-0010;3959,47;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000252;CLT-0004;3751,99;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000253;CLT-0047;13849,3;Îles Caïmans;Îles Caïmans;14;1;40;25;20;0;85;CRITIQUE;2026-05-14 11:56:32
TXN-000254;CLT-0087;171,6;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000255;CLT-0018;3817,79;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000256;CLT-0015;3251,31;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000257;CLT-0016;1941,07;Espagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000258;CLT-0037;1080,71;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000259;CLT-0023;82195,89;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000260;CLT-0086;4838,13;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000261;CLT-0021;1458,91;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000262;CLT-0018;615,6;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000263;CLT-0060;56199,87;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000264;CLT-0051;440,22;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000265;CLT-0017;4118,46;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000266;CLT-0017;3403,74;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000267;CLT-0008;653,87;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000268;CLT-0029;818,22;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000269;CLT-0071;1260,52;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000270;CLT-0065;3076,0;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000271;CLT-0044;3126,15;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000272;CLT-0083;151,58;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000273;CLT-0080;3837,13;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000274;CLT-0039;2732,43;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000275;CLT-0059;3428,1;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000276;CLT-0027;2083,95;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000277;CLT-0052;3594,63;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000278;CLT-0060;539,86;Espagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000279;CLT-0038;712,98;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000280;CLT-0042;4327,88;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000281;CLT-0060;805,12;Espagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000282;CLT-0065;459,34;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000283;CLT-0037;1770,95;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000284;CLT-0056;50,81;Espagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000285;CLT-0006;3821,65;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000286;CLT-0037;981,33;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000287;CLT-0080;3824,38;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000288;CLT-0044;16411,29;Panama;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000289;CLT-0052;1003,3;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000290;CLT-0061;19922,16;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000291;CLT-0042;85702,46;Panama;Italie;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000292;CLT-0076;4953,17;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000293;CLT-0048;1505,95;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000294;CLT-0081;2922,67;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000295;CLT-0074;3281,4;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000296;CLT-0093;860,86;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000297;CLT-0074;67223,24;Allemagne;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000298;CLT-0053;35291,25;Îles Caïmans;Espagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000299;CLT-0095;3061,28;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000300;CLT-0062;2808,82;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000301;CLT-0044;874,18;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000302;CLT-0083;4339,6;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000303;CLT-0039;1240,13;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000304;CLT-0091;3527,46;Panama;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000305;CLT-0037;2806,83;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000306;CLT-0099;1978,72;Espagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000307;CLT-0045;91112,29;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000308;CLT-0035;1077,79;Espagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000309;CLT-0031;61563,9;France;Panama;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-000310;CLT-0030;2659,9;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000311;CLT-0088;3589,62;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000312;CLT-0053;4889,77;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000313;CLT-0042;3782,0;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000314;CLT-0030;456,41;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000315;CLT-0005;883,57;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000316;CLT-0005;3747,53;Espagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000317;CLT-0037;545,43;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000318;CLT-0060;679,66;Allemagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000319;CLT-0083;1660,11;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000320;CLT-0073;37328,76;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000321;CLT-0055;3197,24;Panama;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000322;CLT-0018;66225,26;Panama;Panama;14;1;40;25;20;0;85;CRITIQUE;2026-05-14 11:56:32
TXN-000323;CLT-0031;44,08;Espagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000324;CLT-0002;1516,71;Panama;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000325;CLT-0060;320,0;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000326;CLT-0099;2517,58;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000327;CLT-0079;4703,77;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000328;CLT-0096;2396,13;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000329;CLT-0097;2750,68;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000330;CLT-0011;3404,91;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000331;CLT-0015;1815,31;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000332;CLT-0067;757,76;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000333;CLT-0012;3587,42;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000334;CLT-0054;2272,63;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000335;CLT-0093;3367,11;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000336;CLT-0075;25,05;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000337;CLT-0008;3504,92;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000338;CLT-0099;43571,42;Panama;Panama;14;1;40;25;20;0;85;CRITIQUE;2026-05-14 11:56:32
TXN-000339;CLT-0049;1918,57;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000340;CLT-0069;1745,37;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000341;CLT-0097;1121,22;Espagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000342;CLT-0069;3598,28;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000343;CLT-0025;1737,34;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000344;CLT-0031;2102,01;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000345;CLT-0087;10921,14;Allemagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000346;CLT-0070;2017,3;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000347;CLT-0094;94433,06;Panama;Allemagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000348;CLT-0031;3864,97;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000349;CLT-0039;2611,04;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000350;CLT-0081;2962,42;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000351;CLT-0086;37964,09;Panama;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000352;CLT-0049;2047,21;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000353;CLT-0019;1134,47;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000354;CLT-0068;4839,25;Îles Caïmans;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000355;CLT-0011;1024,65;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000356;CLT-0007;71038,87;Îles Caïmans;Suisse;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000357;CLT-0025;3018,58;Allemagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000358;CLT-0039;4348,67;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000359;CLT-0096;4810,77;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000360;CLT-0031;3521,81;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000361;CLT-0084;1909,5;Espagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000362;CLT-0060;2568,95;Russie;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000363;CLT-0048;1607,96;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000364;CLT-0003;83175,38;Îles Caïmans;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000365;CLT-0049;989,0;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000366;CLT-0044;3276,49;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000367;CLT-0059;3212,06;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-000368;CLT-0024;3604,36;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000369;CLT-0086;4196,95;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000370;CLT-0009;4214,3;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000371;CLT-0080;2285,49;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000372;CLT-0071;88,5;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000373;CLT-0037;70830,77;Îles Caïmans;Îles Caïmans;14;1;40;25;20;0;85;CRITIQUE;2026-05-14 11:56:32
TXN-000374;CLT-0013;4549,77;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000375;CLT-0046;3102,71;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000376;CLT-0073;91458,91;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000377;CLT-0084;4142,03;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000378;CLT-0008;1892,08;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000379;CLT-0043;81543,69;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000380;CLT-0028;4596,57;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000381;CLT-0036;4621,55;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000382;CLT-0027;4253,63;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000383;CLT-0010;3566,43;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000384;CLT-0087;2837,81;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000385;CLT-0093;3701,33;Panama;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000386;CLT-0044;46026,68;Îles Caïmans;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000387;CLT-0035;1638,62;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000388;CLT-0056;2769,66;Îles Caïmans;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000389;CLT-0092;61819,58;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000390;CLT-0020;1906,2;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000391;CLT-0057;466,69;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000392;CLT-0058;15594,86;Îles Caïmans;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000393;CLT-0012;15796,84;Panama;Panama;14;1;40;25;20;0;85;CRITIQUE;2026-05-14 11:56:32
TXN-000394;CLT-0050;71,58;Allemagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000395;CLT-0022;856,22;Espagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000396;CLT-0022;2470,69;Espagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000397;CLT-0047;2426,31;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000398;CLT-0026;2484,05;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000399;CLT-0043;8588,76;Îles Caïmans;Suisse;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000400;CLT-0056;1654,41;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000401;CLT-0026;3020,02;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000402;CLT-0038;1997,22;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000403;CLT-0047;1408,7;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000404;CLT-0099;2732,69;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000405;CLT-0027;2313,49;Espagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000406;CLT-0087;355,1;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000407;CLT-0020;1217,69;Îles Caïmans;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000408;CLT-0075;94190,95;Îles Caïmans;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000409;CLT-0090;3955,7;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000410;CLT-0046;29596,09;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000411;CLT-0052;3228,71;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000412;CLT-0066;16578,77;Allemagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-000413;CLT-0076;1961,76;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000414;CLT-0038;132,57;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000415;CLT-0045;89838,83;Panama;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-000416;CLT-0045;1042,27;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000417;CLT-0009;3486,85;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000418;CLT-0083;584,28;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000419;CLT-0023;3705,04;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000420;CLT-0030;2137,58;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000421;CLT-0004;3289,97;Allemagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000422;CLT-0091;2153,47;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000423;CLT-0074;3521,76;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000424;CLT-0034;993,4;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000425;CLT-0015;3060,43;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000426;CLT-0091;3090,64;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000427;CLT-0040;1572,8;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000428;CLT-0054;715,38;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000429;CLT-0082;2120,96;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000430;CLT-0024;2453,31;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000431;CLT-0063;4328,96;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000432;CLT-0084;4819,51;Îles Caïmans;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000433;CLT-0063;2084,0;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000434;CLT-0038;3981,45;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000435;CLT-0073;1450,46;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000436;CLT-0047;1346,77;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-000437;CLT-0055;2212,42;Allemagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000438;CLT-0034;4996,57;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-000439;CLT-0027;4969,85;Panama;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-000440;CLT-0022;3055,21;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
